Model,Cost (bp),Permutation,Selected Candidate Null,Max Active Null
gbm,0,1071,0.0696096210988347,0.0696096210988347
gbm,0,1072,-0.12079078991842995,0.008558209480255735
gbm,0,1073,0.0465427048134448,0.049872927640965764
gbm,0,1074,0.04937571701457552,0.18698403164542513
gbm,0,1075,0.017996391184009336,0.1803093650668083
gbm,0,1076,-0.08643385483165075,0.0016265708771398268
gbm,0,1077,-0.041880622108710575,0.053786668890378836
gbm,0,1078,-0.09157864424911401,0.10414143799027084
gbm,0,1079,-0.1651814828257954,0.011966111539267188
gbm,0,1080,0.0906320923494926,0.0906320923494926
gbm,0,1081,-0.04661744991072145,0.04132619342748431
gbm,0,1082,-0.09524752135147695,0.027498400036529064
gbm,0,1083,0.13000006030887437,0.1513880423428531
gbm,0,1084,0.042862889726479114,0.07437159211450547
gbm,0,1085,0.1996386010661065,0.1996386010661065
gbm,0,1086,0.07491570424814012,0.11113527067746934
gbm,0,1087,0.052172611290746046,0.10030271700683549
gbm,0,1088,0.10185578539462872,0.14791954650694852
gbm,0,1089,0.036711236566754596,0.1328468486497534
gbm,0,1090,-0.02246192342538139,0.14221240066783905
gbm,0,1091,0.0513057202125195,0.0918086291957517
gbm,0,1092,-0.01148056989391702,0.11834921962352182
gbm,0,1093,-0.1109922785955729,0.05875974913268023
gbm,0,1094,-0.09639031291248805,0.11026791895431912
gbm,0,1095,0.10323031441103833,0.11632534165328909
gbm,0,1096,-0.05179312706188137,0.06381271321760115
gbm,0,1097,0.05975566375097455,0.2447984079037783
gbm,0,1098,0.04641444489464111,0.09288425692589122
gbm,0,1099,0.1798331873685677,0.1798331873685677
gbm,0,1100,0.0013254424913587415,0.08734949989174093
gbm,0,1101,-0.1485538001412358,-0.14676189065137923
gbm,0,1102,-0.07707778953277439,0.013280802056107904
gbm,0,1103,0.04764784065107097,0.12996872081538505
gbm,0,1104,-0.13974032683614207,0.02537102137051206
gbm,0,1105,0.09382170372491574,0.09382170372491574
gbm,0,1106,-0.163069129576847,0.04569718806528991
gbm,0,1107,-0.26961184497162094,-0.018701418200013642
gbm,0,1108,-0.050654896183940715,0.006204746842228437
gbm,0,1109,0.05004797406713657,0.1209362410037397
gbm,0,1110,-0.02148949986017956,0.08895367651487798
gbm,0,1111,-0.031180961653159645,0.031390724085183896
gbm,0,1112,-0.17636201445744024,-0.06328167822300022
gbm,0,1113,-0.17244391382111104,0.04831835300131468
gbm,0,1114,0.0379763009204786,0.10884601158091786
gbm,0,1115,-0.08290454216316297,0.045809397882515174
gbm,0,1116,0.15571297270150322,0.1876320193022635
gbm,0,1117,0.03044684018864363,0.03044684018864363
gbm,0,1118,-0.16695461596214312,0.05636940541998406
gbm,0,1119,-0.13402473509515475,-0.0729616272180779
gbm,0,1120,-0.14795203793636147,-0.024074013097679592
gbm,0,1121,-0.13551025883811538,-0.03795266669537438
gbm,0,1122,0.12220794717338371,0.13953104509564154
gbm,0,1123,0.053276884544719544,0.10390646445092647
gbm,0,1124,-0.004456978590403088,0.11209052674081929
gbm,0,1125,0.05442767696850831,0.11119107695362626
gbm,0,1126,0.029143788249683056,0.18704779758141835
gbm,0,1127,0.08052087307406636,0.11949868919492448
gbm,0,1128,-0.04739478632950697,0.015340373788985145
gbm,0,1129,-0.03383928066107135,0.26841581999410413
gbm,0,1130,0.057195363349050454,0.14271525764404022
gbm,0,1131,-0.04145352798218331,0.03534503368981359
gbm,0,1132,-0.20467811147570816,-0.09413672752314235
gbm,0,1133,0.17039665207920549,0.1779445967737536
gbm,0,1134,-0.11672151370896852,0.06089344118960269
gbm,0,1135,-0.0713414346129782,-0.021671599410649972
gbm,0,1136,0.0970691036471091,0.0970691036471091
gbm,0,1137,0.04362382192289929,0.12033413681744956
gbm,0,1138,-0.05075726459688443,0.055521182217732695
gbm,0,1139,-0.04335481734969894,0.12117186533494237
gbm,0,1140,-0.3352344903404997,-0.2441649536361225
gbm,0,1141,-0.00850037349001595,0.12999719423983888
gbm,0,1142,0.05770639938187322,0.2089232451160616
gbm,0,1143,0.07840875455085292,0.08500203111802365
gbm,0,1144,-0.022321535105477686,0.13798950303615545
gbm,0,1145,-0.012804709769628525,0.13696862416864683
gbm,0,1146,-0.02825317560049198,0.005967776676288811
gbm,0,1147,-0.1279887206562824,0.03366296115797415
gbm,0,1148,0.30711991212814527,0.30711991212814527
gbm,0,1149,-0.017843244876534103,0.0493183972655849
gbm,0,1150,-0.30707366086826887,0.08390658598249584
gbm,0,1151,0.05184313004103405,0.05184313004103405
gbm,0,1152,0.09243156993938514,0.2358837028281053
gbm,0,1153,-0.043224108124643695,0.15117126847650122
gbm,0,1154,-0.11015186169588681,-0.04669031623466796
gbm,0,1155,-0.0800083829699514,0.00975954952455349
gbm,0,1156,-0.03971440765574338,0.11059034548028499
gbm,0,1157,0.3114786117113624,0.40699759370236355
gbm,0,1158,0.0023742529281548796,0.02666175538464982
gbm,0,1159,0.001827719929607896,0.05511377365917958
gbm,0,1160,0.04743812458375929,0.09823431201466395
gbm,0,1161,-0.0516004107862222,0.06956703571092818
gbm,0,1162,0.08549865376648907,0.08549865376648907
gbm,0,1163,-0.12875269996960306,-0.031172225260572672
gbm,0,1164,0.08323340901485068,0.10249955381920958
gbm,0,1165,-0.016935324773518667,0.04850326489947959
gbm,0,1166,0.020381296719553743,0.023215231458077273
gbm,0,1167,-0.1389911382640867,0.03393041817402542
gbm,0,1168,0.051821932500581674,0.1217380542344216
gbm,0,1169,-0.05650143108141205,0.05856895226716971
gbm,0,1170,0.1690585690514255,0.2051994761713922
gbm,0,1171,0.02043442150226432,0.0937935300957122
gbm,0,1172,0.13062254196748593,0.21038740587860946
gbm,0,1173,0.0516697715242751,0.05453640322898859
gbm,0,1174,0.11585384015988956,0.1715829436375874
gbm,0,1175,0.012743238721662858,0.07240029015402541
gbm,0,1176,0.06035044751087662,0.17958408788737099
gbm,0,1177,-0.04627725166217439,-0.012310503313138987
gbm,0,1178,-0.1167012079017598,0.06092472182023706
gbm,0,1179,-0.03969298903823042,0.04375438236668297
gbm,0,1180,-0.03384556632263522,0.03167449507771153
gbm,0,1181,0.06787441923036414,0.14322499380981338
gbm,0,1182,0.03169717328488475,0.03169717328488475
gbm,0,1183,0.14507731280401057,0.14507731280401057
gbm,0,1184,0.1808535549988057,0.22317042532952416
gbm,0,1185,0.11932280451552699,0.11932280451552699
gbm,0,1186,0.0016799273914152035,0.07783637327263182
gbm,0,1187,-0.04488081528272228,0.03997089179020327
gbm,0,1188,0.023173316024462987,0.14810337188526787
gbm,0,1189,0.07415975807569744,0.07415975807569744
gbm,0,1190,0.045987942954035715,0.22398108709648215
gbm,0,1191,0.022470271783897183,0.09925615754494174
gbm,0,1192,0.07506913754818192,0.09034096243954501
gbm,0,1193,-0.01081251428512009,0.014839750416498765
gbm,0,1194,0.06406676524696717,0.11877949471223345
gbm,0,1195,0.018663613130023654,0.14720576902512575
gbm,0,1196,0.03092871201357944,0.12564679420080285
gbm,0,1197,-0.008518842691992573,0.0733755786403697
gbm,0,1198,0.07672238582757118,0.21444191689572553
gbm,0,1199,-0.03734476026323949,0.11516805660667614
gbm,0,1200,0.09082597215300356,0.12652146672555
gbm,0,1201,-0.005484097834469848,0.06413695976527092
gbm,0,1202,0.05124227993731956,0.05124227993731956
gbm,0,1203,0.05618815378261688,0.0762243226372725
gbm,0,1204,-0.10195753163915652,0.03488248038554795
gbm,0,1205,-0.19399016641856817,-0.012803343083856666
gbm,0,1206,0.08663414534242825,0.10027365426034376
gbm,0,1207,-0.008141102234204362,0.045912502591724275
gbm,0,1208,0.03985719094459245,0.2006446287349938
gbm,0,1209,0.18871040706215517,0.18871040706215517
gbm,0,1210,-0.04641871423654821,-0.018942010178464502
gbm,0,1211,0.03962866331852691,0.03962866331852691
gbm,0,1212,-0.09286094224255632,0.05519199831586091
gbm,0,1213,0.03864308498189559,0.09362928379099159
gbm,0,1214,0.037897829881165024,0.13910592149029574
gbm,0,1215,0.12535695003379502,0.15742126550139865
gbm,0,1216,0.09163794826851163,0.1239058634441654
gbm,0,1217,-0.1997719604464468,0.07032424116985106
gbm,0,1218,-0.030983034794910713,0.08075758449764822
gbm,0,1219,0.06076261903073729,0.06076261903073729
gbm,0,1220,0.04804118832860252,0.12455510575218862
gbm,0,1221,-0.09123356448295009,0.04448991915799674
gbm,0,1222,0.10256793554222635,0.11591389409301264
gbm,0,1223,-0.027350056009387363,0.011490678390266046
gbm,0,1224,0.1818308035061468,0.23084975852028647
gbm,0,1225,0.06016152847933015,0.06016152847933015
gbm,0,1226,0.16708225458207623,0.27728488719948186
gbm,0,1227,-0.09609225170970728,0.10209174989985495
gbm,0,1228,-0.01844198095839658,0.06508124931510298
gbm,0,1229,-0.11310408892175686,0.030092740378128757
gbm,0,1230,0.015705002154234343,0.2462812298106812
gbm,0,1231,-0.026709635397998005,0.08216899550395268
gbm,0,1232,-0.05933182896981906,0.042351345065299834
gbm,0,1233,-0.07901620886965006,0.06829471590006969
gbm,0,1234,-0.030348481547609496,0.1350423947014037
gbm,0,1235,0.08467167364524261,0.08467167364524261
gbm,0,1236,-0.003497585232186573,0.06019101477841293
gbm,0,1237,0.1466183353060085,0.1466183353060085
gbm,0,1238,0.0810913285282655,0.0810913285282655
gbm,0,1239,-0.0312739553602272,0.12280559550270362
gbm,0,1240,-0.08341169002073368,0.010347892148009491
gbm,0,1241,-0.033820232922722765,0.036997721535467654
gbm,0,1242,-0.1623141969693977,-0.0015212851136626182
gbm,0,1243,-0.13355737858591077,0.028011684185699354
gbm,0,1244,0.004222300637251153,0.12074932509247402
gbm,0,1245,0.001272140173076669,0.02878737356967484
gbm,0,1246,-0.056514413846720665,-0.021572682915772357
gbm,0,1247,-0.04153500207748875,0.10828749787472
gbm,0,1248,0.010140680127806695,0.08877910243808712
gbm,0,1249,-0.11827117519943389,0.011610861842709486
gbm,0,1250,0.02445781474720249,0.06528349995147306
gbm,0,1251,-0.20542488193237948,0.07391439149747703
gbm,0,1252,-0.10178476411567058,0.14587256996450496
gbm,0,1253,0.20577561198908714,0.25287868377885636
gbm,0,1254,0.11617034867928763,0.14894305764308172
gbm,0,1255,-0.020165921434907363,0.19599045109617594
gbm,0,1256,0.18216204403062644,0.2198425082641258
gbm,0,1257,0.02365524179057582,0.02365524179057582
gbm,0,1258,0.10124634395138846,0.18756748514809327
gbm,0,1259,0.04149776845774808,0.12755914672087595
gbm,0,1260,-0.06107405970786628,0.022157386799943585
gbm,0,1261,-0.13214807854688385,0.026746843523411473
gbm,0,1262,-0.14921344873163525,-0.030158400530041957
gbm,0,1263,0.18279729988176782,0.2452184456790635
gbm,0,1264,0.0023361982325615926,0.06452911305881559
gbm,0,1265,0.023997756720518015,0.07438848428425132
gbm,0,1266,0.05912203592086179,0.1271721103701768
gbm,0,1267,0.004680113656890195,0.10354181628068618
gbm,0,1268,-0.08014174807178032,0.06428914373997066
gbm,0,1269,0.14562219125440554,0.14562219125440554
gbm,0,1270,0.18717891897794484,0.1886342430814317
gbm,0,1271,0.037859451759271134,0.1012541405126842
gbm,0,1272,-0.1511164622240615,-0.0656956061343417
gbm,0,1273,0.07835298099658194,0.17372802340423962
gbm,0,1274,-0.2900826462340435,-0.02152334515494697
gbm,0,1275,0.10986112213543117,0.10986112213543117
gbm,0,1276,0.035266377041303476,0.09659377308186903
gbm,0,1277,-0.12886495581137689,-0.03894238443474213
gbm,0,1278,-0.13348142177035596,0.07972971036756502
gbm,0,1279,-0.07610083634036463,0.03388963120451588
gbm,0,1280,0.03090305317024719,0.031068826096762564
gbm,0,1281,-0.3069611341587145,0.053792588231320854
gbm,0,1282,0.1034652364374832,0.1034652364374832
gbm,0,1283,0.021017962563214032,0.08594063245400801
gbm,0,1284,0.043120407857101584,0.0680336660005725
gbm,0,1285,0.15470015576089827,0.1786551293073709
gbm,0,1286,0.031908996431591924,0.1323447017856654
gbm,0,1287,0.2339522216102576,0.2339522216102576
gbm,0,1288,0.01996811929882994,0.11925177133113321
gbm,0,1289,-0.0939001249273643,0.17037353054877455
gbm,0,1290,0.10754458032425249,0.13400589075552252
gbm,0,1291,-0.08620177391542187,0.04116871318579832
gbm,0,1292,-0.0019831479755491044,0.0755539558140981
gbm,0,1293,-0.21395975028010208,0.04669688972492564
gbm,0,1294,0.05381374041978901,0.11982997654888025
gbm,0,1295,0.012270135252241049,0.09035875044280542
gbm,0,1296,0.0420006945543758,0.06910527219538487
gbm,0,1297,-0.1717878407272148,0.03552325430731809
gbm,0,1298,-0.021221702665020825,0.022388838749798634
gbm,0,1299,0.04114304275218586,0.10924065528285651
gbm,0,1300,0.005417613028161072,0.12132897444210364
gbm,0,1301,0.013489458086956757,0.06994987417365839
gbm,0,1302,0.14438162369415372,0.17898371067319566
gbm,0,1303,-0.03197630789597203,0.03747396710631287
gbm,0,1304,0.05998112862616592,0.0761501684232852
gbm,0,1305,0.015125109405286913,0.04314261283246035
gbm,0,1306,0.0721895817338164,0.09008495098380007
gbm,0,1307,-0.03737537602459265,0.03842179795684064
gbm,0,1308,0.020805065635023684,0.061296388261647294
gbm,0,1309,-0.06147515194449975,-0.014635979098451962
gbm,0,1310,0.0572568729635963,0.05934334148222592
gbm,0,1311,0.15373903303760447,0.15373903303760447
gbm,0,1312,0.06690507229901738,0.10458637156519376
gbm,0,1313,-0.1822765123154036,0.32794703125618074
gbm,0,1314,0.041420633737945106,0.09555360660947806
gbm,0,1315,-0.12457019618796508,-0.017079257853291174
gbm,0,1316,0.2843127254419414,0.2843127254419414
gbm,0,1317,0.06469507456470269,0.176318817755541
gbm,0,1318,0.007716112813934722,0.0981605959121111
gbm,0,1319,0.1527894826400806,0.22219582169138005
gbm,0,1320,-0.1381681801071574,0.06530828623881432
gbm,0,1321,-0.054081936354428636,0.004303573007097439
gbm,0,1322,-0.14105970342379293,0.022510079689995882
gbm,0,1323,-0.05086381130786402,0.12850174254511518
gbm,0,1324,0.03299405192096083,0.09705817985915902
gbm,0,1325,-0.19372063847621854,-0.026951032008389608
gbm,0,1326,0.12226256369096608,0.12226256369096608
gbm,0,1327,-0.27004401768933156,-7.142452254188525e-05
gbm,0,1328,0.08368564618417751,0.08368564618417751
gbm,0,1329,-0.04638778523055881,0.023401030598504402
gbm,0,1330,-0.05194142584952374,-0.004457566369751698
gbm,0,1331,0.03592758208879884,0.03592758208879884
gbm,0,1332,-0.017399865379219115,0.1356076610352344
gbm,0,1333,0.15960902566090804,0.1964983081622931
gbm,0,1334,-0.05671619895534144,0.06427358215629753
gbm,0,1335,-0.010487056776871034,0.02929163697993553
gbm,0,1336,-0.08233954080358453,0.009300591670176744
gbm,0,1337,0.05309004617657992,0.09472901408931986
gbm,0,1338,-0.032055264267956685,0.1627259853807512
gbm,0,1339,0.07180179055949357,0.07180179055949357
gbm,0,1340,-0.02345722137510861,0.03273212033749551
gbm,0,1341,0.03876551890358915,0.09370661508580516
gbm,0,1342,0.14952730739290235,0.44735481284162393
gbm,0,1343,-0.12407521292394856,0.02522610357172836
gbm,0,1344,-0.052894563205502385,0.06723240402192368
gbm,0,1345,0.11941848171111555,0.1985370858811992
gbm,0,1346,0.022527126424404825,0.025859828483873415
gbm,0,1347,0.0338453806787723,0.038402792841974315
gbm,0,1348,0.17863678558036092,0.24896248973416132
gbm,0,1349,-0.1299755943677789,0.06204191383407601
gbm,0,1350,-0.02059357907203732,0.03400563497018211
gbm,0,1351,0.03016400898047547,0.10917291406413313
gbm,0,1352,0.08653577524882888,0.1498577360933844
gbm,0,1353,-0.2664569974219899,-0.08818074911146619
gbm,0,1354,-0.05914982687767216,0.12114389896150166
gbm,0,1355,-0.22305694046569058,-0.07429736967184489
gbm,0,1356,-0.10210864349803472,0.06947441790212583
gbm,0,1357,0.036883366927786876,0.11331593703030915
gbm,0,1358,-0.2212497816316903,0.023363412545597845
gbm,0,1359,0.03168566135367984,0.08598956696373874
gbm,0,1360,0.03347990029644288,0.10272803496143193
gbm,0,1361,-0.030684539065515104,0.06256114844872154
gbm,0,1362,-0.09422672025551049,0.010838309041422994
gbm,0,1363,-0.18600600119488625,0.012679430600141678
gbm,0,1364,-0.1813768256119745,0.17381916359497443
gbm,0,1365,0.11787179377536991,0.12464354739971514
gbm,0,1366,-0.10136551449929526,0.09507529781888638
gbm,0,1367,-0.09349104204516288,0.0046647726229207265
gbm,0,1368,0.15119187840667644,0.15119187840667644
gbm,0,1369,-0.07816982318098284,0.04579653491203178
gbm,0,1370,0.012170799547952943,0.0773438325684778
gbm,0,1371,-0.06749002078053559,0.0390631705296513
gbm,0,1372,-0.17963296648723426,0.08096993446279932
gbm,0,1373,0.22181586595224342,0.22181586595224342
gbm,0,1374,-0.05470173394259789,0.21628840435460342
gbm,0,1375,0.20103082258257246,0.20103082258257246
gbm,0,1376,0.038474251557161304,0.07679190350562373
gbm,0,1377,0.14692129651488392,0.14692129651488392
gbm,0,1378,-0.23661476135110113,-0.030828534480983688
gbm,0,1379,0.034675353189025454,0.12532383787595217
gbm,0,1380,0.03016655459656728,0.13284460992156685
gbm,0,1381,0.07519003909316707,0.0936640640649121
gbm,0,1382,-0.025749389239503456,0.0744126008675274
gbm,0,1383,0.10143250118052974,0.219690576937263
gbm,0,1384,0.06519838596617025,0.06519838596617025
gbm,0,1385,0.07280491420920557,0.23826404168918966
gbm,0,1386,0.26508696598520587,0.5677712878887847
gbm,0,1387,0.02537807202098702,0.05883698077375435
gbm,0,1388,0.11300018074484389,0.1702932969669114
gbm,0,1389,0.07924763929913589,0.09141303465057887
gbm,0,1390,-0.218438729325646,0.0035496792571952096
gbm,0,1391,0.03134896119268796,0.1683270580442963
gbm,0,1392,0.2686628780447283,0.2686628780447283
gbm,0,1393,-0.1497447166464271,0.03616218468261115
gbm,0,1394,-0.001774137507292911,0.04687030221393479
gbm,0,1395,-0.022940507893318945,0.0309797966490101
gbm,0,1396,-0.05291224053657852,-0.00419015952625576
gbm,0,1397,0.053961253986299834,0.11090201513971751
gbm,0,1398,-0.02315157675301674,0.038140902678627076
gbm,0,1399,-0.06306533914425248,0.061590001183811166
gbm,0,1400,0.03898792110044713,0.0886034546277763
gbm,0,1401,-0.04818577479524072,-0.019634917878258745
gbm,0,1402,-0.06935237956745983,0.017486653659221862
gbm,0,1403,0.05615886686324978,0.05615886686324978
gbm,0,1404,-0.04271912390309489,0.12617847471860935
gbm,0,1405,0.09338661100469006,0.1640274348619972
gbm,0,1406,0.00839405448132155,0.06597497322985785
gbm,0,1407,-0.15933912473646433,0.0515419575971271
gbm,0,1408,-0.056611992555297794,0.13321511553081675
gbm,0,1409,0.21628868154984296,0.21628868154984296
gbm,0,1410,-0.03232894651320209,0.08234776492957682
gbm,0,1411,0.05847896895944238,0.10178958111186662
gbm,0,1412,-0.1677580468094999,-0.006410732225515442
gbm,0,1413,0.14438127400861597,0.14438127400861597
gbm,0,1414,-0.006412863330948065,0.04265992560477541
gbm,0,1415,-0.15419216402538155,0.03438082237583062
gbm,0,1416,0.018967487115773923,0.062128184557983857
gbm,0,1417,-0.05340376527020964,0.07417466869381295
gbm,0,1418,0.02081380194599297,0.07555693698340157
gbm,0,1419,-0.038555190050007154,0.0654338926367462
gbm,0,1420,0.18219666332172688,0.37935423058646045
gbm,0,1421,0.15093328850125745,0.1905005986540558
gbm,0,1422,0.0021886963191340147,0.09815463719425452
gbm,0,1423,0.030442805902152675,0.030442805902152675
gbm,0,1424,0.0944184498057026,0.13445530394218538
gbm,0,1425,-0.04526974823374358,0.094599444678273
gbm,0,1426,-0.19029302380578805,-0.04846788952552111
gbm,0,1427,-0.2693178622266393,-0.024818854665347584
gbm,0,1428,0.0853032521817303,0.14201488086753003
gbm,0,1429,-0.027929005742450275,0.04176444832765483
gbm,0,1430,0.07988884198026042,0.222790984795929
gbm,0,1431,-0.17232997060357166,0.0465876806113073
gbm,0,1432,0.05392863682280033,0.10722095148851415
gbm,0,1433,-0.020449202902130648,0.0011530806131245241
gbm,0,1434,-0.12576551357818636,0.037913602212414105
gbm,0,1435,0.1533662868117854,0.1533662868117854
gbm,0,1436,0.10672276725503452,0.10672276725503452
gbm,0,1437,-0.037066311053500625,0.01966177450657325
gbm,0,1438,0.06596223771764664,0.13795477770002776
gbm,0,1439,-0.045466133963150746,0.03346123503659312
gbm,0,1440,0.09716440656309414,0.4785955485058758
gbm,0,1441,0.10352958340615917,0.10352958340615917
gbm,0,1442,-0.029697487257134753,0.08819528165256815
gbm,0,1443,0.023085493705046534,0.07430445413205733
gbm,0,1444,0.1262359116388748,0.1524414198553762
gbm,0,1445,0.06396258869716345,0.0891305758365579
gbm,0,1446,-0.029528028457739747,0.0505495852038218
gbm,0,1447,0.28466779666379793,0.3149964334162073
gbm,0,1448,0.044110007671741336,0.17935494342344568
gbm,0,1449,0.11363425621109965,0.11363425621109965
gbm,0,1450,-0.1542008029984574,-0.10616417030559247
gbm,0,1451,-0.134652007616193,0.16322074017131208
gbm,0,1452,-0.10921026824527076,0.0053190411737614185
gbm,0,1453,0.12477812457101226,0.1323901397361564
gbm,0,1454,0.06617243412217585,0.11596853687169287
gbm,0,1455,-0.13523514155884223,0.04941307794624569
gbm,0,1456,-0.18011367310565463,0.0856414548757796
gbm,0,1457,0.00539547548926364,0.2580833079432473
gbm,0,1458,0.09311344542452707,0.31840056175608844
gbm,0,1459,0.029815703595701237,0.03733732119123237
gbm,0,1460,0.017534299503938006,0.028495828309309773
gbm,0,1461,0.1512727468466262,0.1512727468466262
gbm,0,1462,-0.09072026940480514,0.04037869475202199
gbm,0,1463,0.031968053366361854,0.04373380032240176
gbm,0,1464,-0.014801109306965071,0.02056586100960417
gbm,0,1465,-0.0921939534726836,0.22099811525743265
gbm,0,1466,0.06051681732429148,0.0631551741388677
gbm,0,1467,-0.1614863380135462,0.053531542352005385
gbm,0,1468,-0.010452130589098246,0.023597958251301482
gbm,0,1469,-0.14693280915242027,-0.054970777970220513
gbm,0,1470,-0.04948252037765505,-0.013243834550430794
gbm,0,1471,-0.17193285994596974,-0.04408330978495924
gbm,0,1472,-0.03771591248208246,0.08047619465801459
gbm,0,1473,0.02485001248504143,0.02485001248504143
gbm,0,1474,0.13541904237311028,0.151834348546494
gbm,0,1475,-0.03798681413243114,0.11318736248509384
gbm,0,1476,0.05788895767950142,0.0863603897434512
gbm,0,1477,0.09364532561599573,0.10670338133034554
gbm,0,1478,-0.17194246766646593,0.014910139158460345
gbm,0,1479,-0.026642601117577075,0.007288921989784369
gbm,0,1480,-0.15699257963222563,0.1688824506602156
gbm,0,1481,0.02253738673741243,0.23747664342652133
gbm,0,1482,0.08419027366473888,0.16994561484290235
gbm,0,1483,-0.06692171624612624,0.08075115401449426
gbm,0,1484,0.011838687663931063,0.05419894428166799
gbm,0,1485,0.20615795858178512,0.24244537497578453
gbm,0,1486,0.017265737631320166,0.059573487996992136
gbm,0,1487,0.15031584804444417,0.19492719504938014
gbm,0,1488,-0.037023114410836264,0.11365508418341416
gbm,0,1489,-0.28932356977646656,-0.02910299263410754
gbm,0,1490,0.16968887091757032,0.2967441315200333
gbm,0,1491,0.03481349987725449,0.16178049070920195
gbm,0,1492,-0.013804498059935638,0.10593491331681396
gbm,0,1493,-0.04306287144371389,0.010710085278866965
gbm,0,1494,0.14631695691450505,0.17523562181513638
gbm,0,1495,-0.08506984080839035,0.003513315421604546
gbm,0,1496,0.07795619958562505,0.08152626537931901
gbm,0,1497,-0.2506325867127198,-0.009069207144026176
gbm,0,1498,-0.15680915362614567,0.029758571262672312
gbm,0,1499,0.13027871139346012,0.13027871139346012
gbm,0,1500,0.15290853524562883,0.15815143820525293
gbm,0,1501,0.03528654228781394,0.0573982766502327
gbm,0,1502,0.05331994138089996,0.08045874441230566
gbm,0,1503,-0.02953874734336384,0.011304516085089755
gbm,0,1504,0.10829184947689222,0.16396054202416424
gbm,0,1505,0.1270823341050268,0.16508463534975973
gbm,0,1506,0.06664212945753975,0.0878120359990465
gbm,0,1507,-0.01437727972257924,0.10653758412469164
gbm,0,1508,-0.16881323230454715,0.0820417983817989
gbm,0,1509,-0.0009365010389709993,0.08883543184537279
gbm,0,1510,-0.1648159707445158,-0.004351688584616292
gbm,0,1511,0.05368450571985714,0.13260869112229504
gbm,0,1512,0.05931343243997053,0.17220893722272365
gbm,0,1513,-0.12223681470070816,-0.04147019004306021
gbm,0,1514,-0.0841236672769265,0.009825500500437623
gbm,0,1515,0.011169061712691553,0.05611311015862305
gbm,0,1516,0.09286027894989726,0.09286027894989726
gbm,0,1517,-0.03611111153909673,0.0016607021457327176
gbm,0,1518,-0.09327740928316305,-0.02681661895309939
gbm,0,1519,-0.034199582981132445,0.08285578874169167
gbm,0,1520,0.13943274172408968,0.22793681087144083
gbm,0,1521,-0.02054980206906365,0.14592793307533566
gbm,0,1522,0.04853155684170943,0.11160034740741501
gbm,0,1523,0.12500499493659759,0.12500499493659759
gbm,0,1524,-0.0111683494331625,0.100148521982621
gbm,0,1525,-0.03166443910677513,0.07882297729317939
gbm,0,1526,-0.16756748950608427,0.15588172340020054
gbm,0,1527,0.12883376940546273,0.12883376940546273
gbm,0,1528,0.08941020487881998,0.08941020487881998
gbm,0,1529,-0.0016674556988970912,0.07243919396294249
gbm,0,1530,0.06635116013617856,0.06635116013617856
gbm,0,1531,-0.14074581199727032,0.1011953854485522
gbm,0,1532,0.03681460699030242,0.10261259605728254
gbm,0,1533,-0.16636097346460432,-0.08218460424034804
gbm,0,1534,0.018553955113254444,0.04794945720527577
gbm,0,1535,0.19148247077356936,0.41000657956336894
gbm,0,1536,0.11603476026427603,0.1836036953666846
gbm,0,1537,-0.03190186211406926,-0.022565775480277356
gbm,0,1538,-0.21772986677660683,-0.1324985340698594
gbm,0,1539,-0.019691958896822293,0.04508939024085834
gbm,0,1540,0.13971811754870508,0.13971811754870508
gbm,0,1541,-0.016033766967912172,0.013297710235089272
gbm,0,1542,0.18174476492057903,0.18174476492057903
gbm,0,1543,0.14611676103473145,0.15126748380294827
gbm,0,1544,0.07372904450681322,0.0945112390164369
gbm,0,1545,0.058202356532107646,0.13459038300935325
gbm,0,1546,0.06146833033288618,0.13893182416249042
gbm,0,1547,0.07166072508482793,0.20454162351085312
gbm,0,1548,-0.15273940023518337,-0.012546682246902197
gbm,0,1549,-0.06772140553401683,-0.00846880995737867
gbm,0,1550,-0.0017296212133925959,0.07356091010996543
gbm,0,1551,-0.09279945845611104,0.09957188913726192
gbm,0,1552,-0.04871995815933414,0.12042441949133312
gbm,0,1553,-0.15326368148775074,0.09913256904533971
gbm,0,1554,-0.04112968575682539,0.06106121325200051
gbm,0,1555,-0.009005733158404694,0.14750647568706435
gbm,0,1556,0.10834635108589233,0.11868791246269897
gbm,0,1557,-0.15196006052654062,0.017253285071090058
gbm,0,1558,-0.09312688888185579,0.11036561363401129
gbm,0,1559,0.031271228961750164,0.06456870029736053
gbm,0,1560,-0.1017606452743467,0.01136514345116088
gbm,0,1561,0.12572881903141228,0.22222039857802137
gbm,0,1562,0.11050636177642145,0.11050636177642145
gbm,0,1563,0.32436970812333943,0.32436970812333943
gbm,0,1564,0.10545116800930279,0.10545116800930279
gbm,0,1565,0.15251964926439412,0.15451884320508122
gbm,0,1566,0.029598294024062305,0.10111681154219851
gbm,0,1567,-0.1118916722537858,0.039186215250037126
gbm,0,1568,0.2534005402895322,0.2534005402895322
gbm,0,1569,-0.12370503660813373,0.09240156314951878
gbm,0,1570,-0.03127571913459595,0.10579300864751442
gbm,0,1571,0.08613678412330947,0.08613678412330947
gbm,0,1572,0.038846772570046845,0.09164644467971444
gbm,0,1573,-0.2011847908020817,-0.1343821619645192
gbm,0,1574,-0.06922579291055662,-0.023014194869103055
gbm,0,1575,-0.0230607206454142,0.1101891933587413
gbm,0,1576,-0.02946026007477273,-0.010821415201219153
